ID_Venta,Producto,Precio_Unitario,Cantidad
5768,Teclado,760.08,2
5769,Teclado,717.44,4
5770,Webcam,668.72,7
5771,Silla Gamer,488.83,1
5772,Silla Gamer,537.25,1
5773,Impresora,413.3,7
5774,Mouse,400.18,7
5775,Laptop,553.62,3
5776,Monitor,277.54,4
5777,Impresora,524.38,6
5778,Router WiFi,774.47,4
5779,Impresora,135.54,9
5780,Laptop,714.77,5
5781,Laptop,765.66,7
5782,Mouse,835.71,10
5783,Router WiFi,381.06,1
5784,Impresora,688.7,3
5785,Silla Gamer,510.91,6
5786,Impresora,582.37,7
5787,Webcam,98.15,9
5788,Silla Gamer,496.3,6
5789,Silla Gamer,544.0,4
5790,Laptop,487.06,7
5791,Mouse,578.6,3
5792,Monitor,690.9,6
5793,Router WiFi,300.25,2
5794,Webcam,720.86,5
5795,Silla Gamer,470.18,4
5796,Router WiFi,681.81,5
5797,Impresora,246.31,1
5798,Laptop,711.91,3
5799,Auriculares,645.3,1
5800,Laptop,575.03,9
5801,Silla Gamer,519.12,7
5802,Mouse,849.7,2
5803,Silla Gamer,438.98,2
5804,Mouse,575.53,10
5805,Micrófono,704.46,1
5806,Laptop,805.6,7
5807,Impresora,67.0,5
5808,Mouse,263.86,10
5809,Mouse,732.92,6
5810,Laptop,396.83,3
5811,Impresora,183.19,10
5812,Auriculares,553.74,3
5813,Laptop,626.74,4
5814,Webcam,244.83,8
5815,Auriculares,388.15,5
5816,Silla Gamer,155.3,8
5817,Teclado,623.45,7
5818,Teclado,515.73,6
5819,Laptop,481.81,2
5820,Auriculares,622.6,8
5821,Silla Gamer,787.12,3
5822,Router WiFi,601.25,10
5823,Mouse,659.24,5
5824,Laptop,350.44,9
5825,Impresora,238.75,4
5826,Monitor,188.81,4
5827,Mouse,798.87,6
5828,Micrófono,614.23,3
5829,Monitor,306.8,7
5830,Mouse,408.5,2
5831,Auriculares,29.34,3
5832,Mouse,85.77,3
5833,Laptop,335.94,4
5834,Silla Gamer,218.13,9
5835,Micrófono,130.42,8
5836,Impresora,496.73,6
5837,Silla Gamer,121.21,4
5838,Auriculares,82.24,9
5839,Webcam,275.54,10
5840,Laptop,623.42,3
5841,Router WiFi,288.77,3
5842,Silla Gamer,264.68,1
5843,Mouse,378.57,5
5844,Laptop,216.92,4
5845,Webcam,711.47,7
5846,Auriculares,464.13,3
5847,Auriculares,635.82,8
5848,Impresora,161.95,3
5849,Mouse,32.14,3
5850,Mouse,749.82,10
5851,Impresora,707.58,2
5852,Monitor,237.34,7
5853,Teclado,495.97,6
5854,Auriculares,671.93,10
5855,Auriculares,214.72,7
5856,Monitor,746.96,9
5857,Monitor,748.54,9
5858,Teclado,471.88,6
5859,Silla Gamer,44.71,4
5860,Router WiFi,643.59,1
5861,Auriculares,672.94,10
5862,Impresora,617.77,7
5863,Silla Gamer,585.85,2
5864,Auriculares,417.74,1
5865,Silla Gamer,735.47,8
5866,Monitor,768.2,9
5867,Teclado,734.81,1
5868,Micrófono,655.44,7
5869,Impresora,139.78,3
5870,Teclado,206.45,6
5871,Micrófono,580.15,2
5872,Silla Gamer,584.19,6
5873,Laptop,666.03,9
5874,Auriculares,798.72,5
5875,Silla Gamer,493.41,2
5876,Impresora,561.4,3
5877,Mouse,835.79,3
5878,Micrófono,492.11,8
5879,Router WiFi,813.53,9
5880,Router WiFi,464.2,5
5881,Monitor,377.58,10
5882,Impresora,260.35,9
5883,Laptop,812.03,3
5884,Laptop,727.14,1
5885,Router WiFi,595.03,4
5886,Impresora,380.23,10
5887,Webcam,441.86,5
5888,Teclado,268.1,10
5889,Micrófono,723.21,10
5890,Impresora,480.21,2
5891,Mouse,256.0,8
5892,Impresora,442.0,1
5893,Auriculares,96.63,3
5894,Monitor,763.95,7
5895,Auriculares,344.8,4
5896,Impresora,659.24,3
5897,Laptop,796.1,8
5898,Webcam,336.46,2
5899,Router WiFi,73.22,8
5900,Auriculares,527.46,8
5901,Silla Gamer,470.61,10
5902,Router WiFi,780.66,9
5903,Auriculares,617.24,3
5904,Teclado,286.35,10
5905,Monitor,430.68,1
5906,Impresora,284.81,9
5907,Laptop,351.53,3
5908,Monitor,326.69,5
5909,Laptop,571.59,6
5910,Silla Gamer,336.87,10
5911,Micrófono,589.89,10
5912,Laptop,45.94,2
5913,Teclado,252.7,9
5914,Teclado,666.94,6
5915,Micrófono,243.34,3
5916,Impresora,347.03,10
5917,Silla Gamer,183.37,6
5918,Router WiFi,264.8,4
5919,Teclado,588.16,10
5920,Webcam,676.2,4
5921,Monitor,474.1,10
5922,Mouse,303.02,3
5923,Webcam,86.61,6
5924,Teclado,463.18,6
5925,Auriculares,168.24,6
5926,Silla Gamer,159.76,10
5927,Teclado,355.73,10
5928,Monitor,741.64,4
5929,Micrófono,460.44,6
5930,Mouse,206.16,9
5931,Mouse,485.52,7
5932,Micrófono,324.3,8
5933,Impresora,238.79,7
5934,Impresora,289.89,10
5935,Micrófono,648.34,5
5936,Webcam,206.7,4
5937,Webcam,542.15,2
5938,Impresora,705.1,2
5939,Mouse,779.47,10
5940,Auriculares,157.38,4
5941,Impresora,712.32,6
5942,Router WiFi,216.51,1
5943,Mouse,716.92,4
5944,Silla Gamer,275.94,6
5945,Webcam,397.27,6
5946,Micrófono,188.51,4
5947,Teclado,324.55,4
5948,Silla Gamer,415.69,9
5949,Mouse,218.28,7
5950,Auriculares,727.71,1
5951,Laptop,817.6,5
5952,Teclado,599.46,2
5953,Webcam,809.79,2
5954,Laptop,665.24,3
5955,Auriculares,338.52,9
5956,Mouse,598.59,9
5957,Auriculares,486.81,10
5958,Teclado,649.82,1
5959,Webcam,320.3,4
5960,Impresora,457.99,6
5961,Silla Gamer,155.7,3
5962,Micrófono,483.42,7
5963,Silla Gamer,68.98,6
5964,Router WiFi,441.09,8
5965,Impresora,387.74,5
5966,Teclado,135.29,6
5967,Impresora,300.61,5
5968,Impresora,545.51,10
5969,Silla Gamer,821.54,6
5970,Router WiFi,259.71,9
5971,Teclado,273.42,10
5972,Mouse,824.11,7
5973,Micrófono,41.59,1
5974,Laptop,56.11,5
5975,Micrófono,551.32,10
5976,Monitor,80.92,4
5977,Teclado,554.21,2
5978,Micrófono,741.77,2
5979,Monitor,25.13,6
5980,Auriculares,48.56,4
5981,Silla Gamer,481.88,3
5982,Mouse,256.28,5
5983,Impresora,456.33,7
5984,Silla Gamer,507.53,8
5985,Teclado,435.4,4
5986,Silla Gamer,393.39,8
5987,Webcam,554.63,3
5988,Laptop,128.24,9
5989,Teclado,783.92,5
5990,Monitor,809.22,2
5991,Impresora,201.91,3
5992,Impresora,691.31,2
5993,Teclado,178.64,2
5994,Teclado,186.75,3
5995,Laptop,541.14,10
5996,Mouse,69.49,1
5997,Mouse,452.01,7
5998,Webcam,427.06,4
5999,Impresora,405.17,1
6000,Impresora,157.58,8
6001,Silla Gamer,451.26,2
6002,Auriculares,167.45,3
6003,Micrófono,419.2,6
6004,Webcam,640.73,6
6005,Impresora,541.83,8
6006,Teclado,335.18,10
6007,Laptop,290.77,10
6008,Mouse,444.82,8
6009,Silla Gamer,767.65,9
6010,Monitor,626.39,7
6011,Laptop,476.75,3
6012,Auriculares,818.06,8
6013,Teclado,73.09,4
6014,Monitor,388.32,4
6015,Router WiFi,564.8,3
6016,Laptop,291.09,3
6017,Teclado,499.4,10
6018,Router WiFi,198.31,7
6019,Teclado,813.9,7
6020,Micrófono,566.34,10
6021,Mouse,552.31,4
6022,Impresora,477.82,4
6023,Teclado,290.49,6
6024,Monitor,676.05,9
6025,Monitor,286.43,5
6026,Webcam,367.54,8
6027,Auriculares,632.67,8
6028,Monitor,154.68,7
6029,Webcam,225.74,1
6030,Router WiFi,296.74,5
6031,Router WiFi,693.83,8
6032,Router WiFi,614.71,2
6033,Teclado,762.35,10
6034,Router WiFi,384.92,3
6035,Router WiFi,165.28,2
6036,Teclado,66.54,4
6037,Router WiFi,409.59,9
6038,Auriculares,617.43,4
6039,Auriculares,608.42,6
6040,Teclado,501.83,9
6041,Impresora,222.33,3
6042,Laptop,695.12,2
6043,Teclado,679.27,7
6044,Laptop,475.59,3
6045,Laptop,754.13,5
6046,Impresora,426.56,8
6047,Impresora,438.62,10
6048,Auriculares,310.6,4
6049,Micrófono,574.73,6
6050,Teclado,217.16,9
6051,Silla Gamer,788.12,1
6052,Monitor,34.9,5
6053,Monitor,786.66,2
6054,Router WiFi,730.72,10
6055,Micrófono,111.42,2
6056,Micrófono,714.11,3
6057,Monitor,744.69,10
6058,Mouse,39.47,3
6059,Router WiFi,159.59,10
6060,Micrófono,571.95,2
6061,Webcam,185.63,5
6062,Impresora,180.66,10
6063,Monitor,777.62,10
6064,Silla Gamer,844.49,2
6065,Monitor,590.86,8
6066,Mouse,526.02,2
6067,Teclado,350.89,3
6068,Teclado,116.47,3
6069,Mouse,740.31,8
6070,Silla Gamer,407.97,3
6071,Laptop,116.14,2
6072,Mouse,114.1,7
6073,Mouse,128.05,3
6074,Laptop,120.95,1
6075,Auriculares,133.44,6
6076,Impresora,651.63,4
6077,Monitor,789.1,4
6078,Laptop,264.34,4
6079,Silla Gamer,336.32,4
6080,Impresora,31.64,3
6081,Auriculares,560.84,5
6082,Impresora,106.56,5
6083,Teclado,103.93,5
6084,Laptop,676.45,7
6085,Impresora,137.28,6
6086,Laptop,499.22,6
6087,Teclado,145.18,5
6088,Silla Gamer,127.47,10
6089,Monitor,602.36,6
6090,Micrófono,619.76,2
6091,Laptop,689.35,4
6092,Router WiFi,515.64,3
6093,Router WiFi,432.89,1
6094,Mouse,210.57,8
6095,Mouse,138.33,4
6096,Silla Gamer,797.15,9
6097,Micrófono,468.67,7
6098,Webcam,653.81,3
6099,Monitor,723.38,5
6100,Mouse,758.06,3
6101,Laptop,137.47,8
6102,Laptop,371.35,6
6103,Router WiFi,155.0,4
6104,Impresora,431.47,1
6105,Teclado,518.02,1
6106,Auriculares,617.49,2
6107,Silla Gamer,374.45,10
6108,Laptop,362.95,3
6109,Teclado,734.73,9
6110,Mouse,304.85,5
6111,Teclado,707.95,1
6112,Monitor,602.84,5
6113,Laptop,227.87,2
6114,Laptop,532.2,7
6115,Auriculares,489.25,8
6116,Micrófono,371.95,5
6117,Router WiFi,74.38,8
6118,Router WiFi,582.8,6
6119,Micrófono,257.23,3
6120,Monitor,229.19,2
6121,Teclado,715.43,5
6122,Auriculares,381.09,2
6123,Laptop,481.37,2
6124,Impresora,122.35,4
6125,Laptop,689.96,7
6126,Impresora,211.39,8
6127,Silla Gamer,249.86,2
6128,Auriculares,154.94,9
6129,Laptop,472.6,9
6130,Mouse,695.14,6
6131,Auriculares,109.7,10
6132,Laptop,741.72,2
6133,Micrófono,605.42,8
6134,Mouse,182.85,1
6135,Silla Gamer,396.68,4
6136,Laptop,404.14,4
6137,Micrófono,86.7,1
6138,Webcam,320.41,9
6139,Webcam,429.13,4
6140,Silla Gamer,165.82,4
6141,Laptop,34.98,7
6142,Teclado,310.29,9
6143,Micrófono,391.58,7
6144,Router WiFi,231.25,1
6145,Monitor,120.57,1
6146,Micrófono,185.74,4
6147,Router WiFi,354.84,8
6148,Webcam,716.73,7
6149,Silla Gamer,704.15,2
6150,Micrófono,506.46,9
6151,Monitor,710.38,8
6152,Laptop,47.15,5
6153,Silla Gamer,364.99,2
6154,Webcam,821.99,10
6155,Laptop,647.6,2
6156,Laptop,391.67,8
6157,Auriculares,123.75,5
6158,Laptop,36.82,5
6159,Router WiFi,216.46,9
6160,Mouse,701.96,10
6161,Webcam,497.34,6
6162,Monitor,575.03,2
6163,Micrófono,671.98,1
6164,Webcam,527.56,9
6165,Laptop,691.4,5
6166,Router WiFi,702.92,7
6167,Router WiFi,459.99,8
6168,Monitor,558.68,4
6169,Auriculares,510.75,2
6170,Silla Gamer,337.93,9
6171,Webcam,105.26,7
6172,Mouse,143.78,8
6173,Webcam,811.58,8
6174,Auriculares,494.72,4
6175,Monitor,710.57,6
6176,Silla Gamer,172.49,9
6177,Router WiFi,514.74,10
6178,Router WiFi,777.88,10
6179,Auriculares,690.72,2
6180,Webcam,157.65,7
6181,Teclado,42.35,8
6182,Laptop,448.68,9
6183,Teclado,108.28,7
6184,Laptop,718.96,1
6185,Webcam,99.46,9
6186,Mouse,215.84,10
6187,Router WiFi,446.5,9
6188,Router WiFi,393.04,3
6189,Mouse,89.85,8
6190,Laptop,627.55,9
6191,Impresora,540.35,5
6192,Impresora,45.86,2
6193,Impresora,791.26,5
6194,Webcam,464.9,3
6195,Mouse,395.29,6
6196,Impresora,446.66,4
6197,Router WiFi,836.75,9
6198,Micrófono,383.98,1
6199,Impresora,163.82,1
6200,Webcam,469.04,7
6201,Auriculares,286.42,2
6202,Teclado,719.87,7
6203,Router WiFi,91.2,10
6204,Silla Gamer,96.49,2
6205,Teclado,444.8,8
6206,Router WiFi,245.08,3
6207,Router WiFi,577.27,9
6208,Impresora,145.44,7
6209,Router WiFi,803.88,8
6210,Laptop,242.35,10
6211,Micrófono,210.96,2
6212,Webcam,771.86,2
6213,Router WiFi,372.23,6
6214,Silla Gamer,57.06,9
6215,Monitor,167.52,5
6216,Impresora,484.07,6
6217,Silla Gamer,314.53,8
6218,Router WiFi,683.12,7
6219,Teclado,263.71,1
6220,Router WiFi,789.72,5
6221,Router WiFi,333.03,9
6222,Monitor,618.75,10
6223,Silla Gamer,41.78,8
6224,Impresora,279.94,2
6225,Auriculares,30.15,9
6226,Micrófono,105.38,3
6227,Teclado,835.4,6
6228,Router WiFi,651.71,7
6229,Webcam,471.14,3
6230,Laptop,437.85,10
6231,Monitor,241.34,7
6232,Impresora,599.09,4
6233,Router WiFi,54.62,7
6234,Teclado,838.54,7
6235,Auriculares,146.19,9
6236,Auriculares,520.41,2
6237,Silla Gamer,38.82,2
6238,Mouse,269.56,4
6239,Mouse,507.58,4
6240,Micrófono,569.6,10
6241,Teclado,849.81,4
6242,Silla Gamer,110.16,4
6243,Auriculares,618.22,1
6244,Micrófono,175.45,4
6245,Laptop,783.18,6
6246,Impresora,444.92,7
6247,Micrófono,668.08,1
6248,Teclado,319.74,5
6249,Webcam,432.08,5
6250,Mouse,532.31,7
6251,Micrófono,560.56,4
6252,Webcam,247.72,10
6253,Silla Gamer,354.41,2
6254,Auriculares,648.02,8
6255,Mouse,661.97,3
6256,Webcam,514.27,10
6257,Impresora,544.11,9
6258,Impresora,814.8,1
6259,Silla Gamer,403.96,9
6260,Teclado,100.97,2
6261,Auriculares,245.45,9
6262,Mouse,674.33,6
6263,Router WiFi,173.9,7
6264,Silla Gamer,807.13,9
6265,Silla Gamer,532.47,9
6266,Router WiFi,688.85,4
6267,Router WiFi,349.23,10
6268,Impresora,386.2,9
6269,Silla Gamer,491.57,2
6270,Micrófono,303.1,5
6271,Micrófono,687.86,1
6272,Mouse,123.58,3
6273,Router WiFi,584.84,1
6274,Auriculares,846.58,4
6275,Silla Gamer,758.93,1
6276,Micrófono,114.67,8
6277,Mouse,371.37,1
6278,Monitor,711.9,9
6279,Impresora,691.12,4
6280,Silla Gamer,281.6,7
6281,Teclado,103.56,10
6282,Webcam,292.61,10
6283,Laptop,335.24,1
6284,Laptop,41.07,10
6285,Webcam,690.7,5
6286,Impresora,827.13,5
6287,Teclado,59.5,7
6288,Silla Gamer,587.23,5
6289,Impresora,529.91,7
6290,Auriculares,361.38,6
6291,Silla Gamer,238.2,1
6292,Webcam,281.89,6
6293,Auriculares,648.57,6
6294,Impresora,761.68,10
6295,Auriculares,670.37,5
6296,Micrófono,821.72,4
6297,Impresora,689.26,1
6298,Silla Gamer,129.17,6
6299,Webcam,684.0,7
6300,Teclado,729.98,3
6301,Silla Gamer,299.97,5
6302,Laptop,110.52,6
6303,Router WiFi,525.64,4
6304,Laptop,28.1,7
6305,Teclado,731.05,2
6306,Teclado,146.86,3
6307,Auriculares,376.1,8
6308,Auriculares,278.46,3
6309,Micrófono,529.82,7
6310,Laptop,106.59,3
6311,Webcam,609.43,2
6312,Mouse,329.87,9
6313,Webcam,463.49,9
6314,Silla Gamer,845.49,1
6315,Impresora,32.97,8
6316,Router WiFi,449.26,7
6317,Auriculares,610.95,9
6318,Teclado,183.18,2
6319,Teclado,500.39,6
6320,Auriculares,793.46,1
6321,Webcam,390.99,7
6322,Webcam,728.69,7
6323,Mouse,142.81,2
6324,Teclado,64.91,9
6325,Webcam,210.52,8
6326,Micrófono,209.83,6
6327,Router WiFi,626.34,9
6328,Laptop,403.53,6
6329,Teclado,326.53,5
6330,Impresora,165.69,3
6331,Mouse,578.38,4
6332,Impresora,289.83,5
6333,Micrófono,682.33,5
6334,Laptop,46.61,7
6335,Webcam,274.22,6
6336,Webcam,562.15,6
6337,Teclado,742.92,2
6338,Mouse,136.72,4
6339,Teclado,796.72,8
6340,Webcam,659.77,10
6341,Auriculares,587.04,10
6342,Mouse,394.84,7
6343,Monitor,222.22,5
6344,Teclado,426.85,1
6345,Monitor,741.04,9
6346,Impresora,335.68,3
6347,Mouse,766.06,6
6348,Laptop,564.52,1
6349,Mouse,524.39,7
6350,Monitor,707.07,5
6351,Micrófono,614.1,4
6352,Laptop,341.58,4
6353,Micrófono,617.78,9
6354,Teclado,242.05,4
6355,Micrófono,724.56,5
6356,Laptop,50.2,2
6357,Impresora,77.91,7
6358,Auriculares,414.29,5
6359,Impresora,772.1,7
6360,Micrófono,841.77,5
6361,Webcam,231.77,6
6362,Webcam,238.0,1
6363,Impresora,195.12,9
6364,Micrófono,592.24,8
6365,Router WiFi,535.02,8
6366,Impresora,109.49,6
6367,Monitor,555.04,2
6368,Teclado,466.17,9
6369,Impresora,569.51,9
6370,Silla Gamer,688.14,10
6371,Router WiFi,373.94,10
6372,Impresora,447.78,3
6373,Router WiFi,71.09,6
6374,Auriculares,501.17,3
6375,Auriculares,107.41,8
6376,Teclado,231.27,4
6377,Laptop,693.38,10
6378,Impresora,641.46,7
6379,Webcam,165.86,3
6380,Monitor,711.17,4
6381,Router WiFi,393.83,9
6382,Monitor,218.38,2
6383,Teclado,830.88,9
6384,Auriculares,45.48,3
6385,Router WiFi,194.98,3
6386,Impresora,740.48,1
6387,Router WiFi,483.12,4
6388,Teclado,141.51,1
6389,Mouse,32.88,4
6390,Teclado,758.78,1
6391,Mouse,594.92,7
6392,Auriculares,380.91,2
6393,Laptop,776.28,9
6394,Router WiFi,578.15,9
6395,Auriculares,614.19,2
6396,Laptop,475.39,5
6397,Monitor,330.0,2
6398,Webcam,71.75,4
6399,Impresora,260.81,6
6400,Monitor,552.97,2
6401,Router WiFi,444.33,1
6402,Auriculares,250.02,9
6403,Teclado,182.44,5
6404,Silla Gamer,740.0,10
6405,Micrófono,711.52,2
6406,Laptop,23.53,1
6407,Auriculares,714.21,7
6408,Teclado,23.41,5
6409,Micrófono,811.54,10
6410,Silla Gamer,383.87,2
6411,Micrófono,36.73,1
6412,Silla Gamer,379.98,7
6413,Silla Gamer,243.63,2
6414,Laptop,772.08,7
6415,Micrófono,268.89,2
6416,Mouse,605.23,4
6417,Webcam,21.82,8
6418,Impresora,289.52,7
6419,Router WiFi,699.8,10
6420,Webcam,661.99,8
6421,Laptop,454.67,1
6422,Micrófono,662.47,4
6423,Silla Gamer,369.05,4
6424,Webcam,480.56,7
6425,Impresora,623.12,10
6426,Router WiFi,357.06,7
6427,Router WiFi,401.79,1
6428,Impresora,214.9,7
6429,Impresora,481.77,10
6430,Mouse,412.89,8
6431,Router WiFi,80.83,1
6432,Micrófono,687.26,7
6433,Teclado,321.99,2
6434,Router WiFi,397.93,7
6435,Laptop,596.21,4
6436,Teclado,39.0,2
6437,Teclado,378.95,6
6438,Auriculares,725.81,9
6439,Router WiFi,484.8,3
6440,Silla Gamer,32.7,2
6441,Impresora,730.39,10
6442,Micrófono,796.61,2
6443,Auriculares,320.48,9
6444,Micrófono,827.33,2
6445,Auriculares,424.66,5
6446,Mouse,577.73,3
6447,Auriculares,266.99,10
6448,Teclado,671.65,2
6449,Impresora,579.4,9
6450,Teclado,253.31,10
6451,Router WiFi,355.03,3
6452,Silla Gamer,241.64,3
6453,Teclado,521.42,8
6454,Micrófono,445.9,2
6455,Auriculares,64.84,5
6456,Micrófono,241.74,3
6457,Mouse,704.25,6
6458,Webcam,330.15,1
6459,Micrófono,381.86,9
6460,Teclado,22.9,10
6461,Teclado,125.41,6
6462,Auriculares,710.23,10
6463,Laptop,799.58,1
6464,Mouse,545.47,4
6465,Micrófono,361.01,1
6466,Auriculares,163.08,3
6467,Webcam,724.44,8
6468,Teclado,438.32,9
6469,Router WiFi,292.98,5
6470,Laptop,69.01,8
6471,Impresora,561.94,9
6472,Teclado,154.14,5
6473,Auriculares,220.13,3
6474,Silla Gamer,80.7,9
6475,Micrófono,25.69,2
6476,Laptop,673.52,9
6477,Laptop,96.46,10
6478,Micrófono,830.0,10
6479,Teclado,721.3,2
6480,Mouse,282.09,7
6481,Mouse,641.32,1
6482,Micrófono,209.36,8
6483,Laptop,702.18,3
6484,Monitor,56.92,8
6485,Mouse,692.92,10
6486,Micrófono,585.64,1
6487,Auriculares,233.46,2
6488,Impresora,497.2,5
6489,Impresora,611.29,5
6490,Monitor,693.8,3
6491,Router WiFi,453.94,7
6492,Router WiFi,481.7,4
6493,Silla Gamer,306.7,10
6494,Webcam,252.23,8
6495,Mouse,363.84,2
6496,Router WiFi,679.1,9
6497,Teclado,832.22,4
6498,Webcam,693.97,2
6499,Monitor,769.35,2
6500,Laptop,234.61,1
6501,Teclado,312.66,9
6502,Router WiFi,355.42,3
6503,Mouse,409.4,5
6504,Monitor,826.76,6
6505,Auriculares,233.13,4
6506,Micrófono,744.15,3
6507,Silla Gamer,460.61,7
6508,Webcam,833.56,7
6509,Laptop,639.49,8
6510,Monitor,509.07,4
6511,Webcam,760.46,9
6512,Impresora,182.64,5
6513,Teclado,284.53,4
6514,Silla Gamer,785.5,5
6515,Silla Gamer,780.4,9
6516,Laptop,295.27,1
6517,Auriculares,698.43,5
6518,Laptop,347.28,8
6519,Router WiFi,299.18,2
6520,Micrófono,818.54,3
6521,Monitor,489.37,1
6522,Router WiFi,48.75,6
6523,Micrófono,109.48,8
6524,Webcam,627.27,10
6525,Mouse,759.21,2
6526,Mouse,848.32,8
6527,Impresora,802.33,2
6528,Router WiFi,839.6,1
6529,Teclado,293.34,5
6530,Auriculares,586.88,1
6531,Teclado,160.18,1
6532,Silla Gamer,616.03,6
6533,Monitor,282.21,5
6534,Mouse,587.38,1
6535,Mouse,574.32,3
6536,Auriculares,768.87,10
6537,Micrófono,744.62,1
6538,Laptop,151.64,7
6539,Laptop,86.06,2
6540,Micrófono,198.72,3
6541,Micrófono,823.26,10
6542,Webcam,386.04,10
6543,Micrófono,47.07,5
6544,Laptop,814.33,8
6545,Mouse,655.81,4
6546,Teclado,405.59,9
6547,Laptop,793.48,10
6548,Micrófono,555.26,4
6549,Mouse,60.48,7
6550,Webcam,815.6,10
6551,Monitor,825.94,1
6552,Monitor,593.56,10
6553,Mouse,22.99,6
6554,Teclado,799.24,4
6555,Silla Gamer,58.38,10
6556,Webcam,73.99,9
6557,Webcam,541.1,2
6558,Monitor,843.09,6
6559,Router WiFi,532.58,3
6560,Impresora,318.79,4
6561,Micrófono,590.24,6
6562,Teclado,58.46,7
6563,Mouse,48.12,7
6564,Auriculares,493.38,10
6565,Laptop,555.44,7
6566,Router WiFi,376.34,9
6567,Laptop,81.7,7
6568,Auriculares,417.06,1
6569,Monitor,847.76,9
6570,Webcam,597.18,3
6571,Monitor,570.46,10
6572,Webcam,275.26,6
6573,Monitor,37.53,7
6574,Auriculares,401.26,3
6575,Micrófono,292.98,4
6576,Teclado,546.1,1
6577,Mouse,430.12,7
6578,Micrófono,232.36,7
6579,Teclado,257.91,8
6580,Impresora,232.08,10
6581,Laptop,541.83,10
6582,Teclado,202.24,4
6583,Webcam,295.42,2
6584,Mouse,33.15,1
6585,Router WiFi,53.58,7
6586,Laptop,316.3,1
6587,Impresora,482.07,7
6588,Impresora,230.84,1
6589,Teclado,756.65,2
6590,Mouse,339.43,8
6591,Monitor,680.39,10
6592,Laptop,254.36,6
6593,Auriculares,297.95,10
6594,Impresora,676.55,9
6595,Auriculares,288.98,10
6596,Teclado,93.36,10
6597,Router WiFi,660.86,5
6598,Teclado,348.74,4
6599,Monitor,368.54,3
6600,Laptop,755.27,3
6601,Auriculares,327.82,9
6602,Teclado,85.06,8
6603,Auriculares,759.58,10
6604,Teclado,21.41,8
6605,Mouse,95.94,6
6606,Teclado,207.9,9
6607,Laptop,170.76,7
6608,Teclado,102.7,10
6609,Teclado,76.58,9
6610,Mouse,454.23,8
6611,Laptop,590.54,10
6612,Mouse,380.71,2
6613,Impresora,383.03,9
6614,Micrófono,296.48,9
6615,Mouse,627.03,6
6616,Router WiFi,643.06,8
6617,Teclado,605.15,2
6618,Silla Gamer,482.26,1
6619,Laptop,643.71,6
6620,Monitor,418.1,10
6621,Monitor,76.28,7
6622,Router WiFi,803.32,9
6623,Router WiFi,418.8,3
6624,Impresora,249.81,5
6625,Laptop,566.43,9
6626,Teclado,160.12,8
6627,Teclado,21.51,3
6628,Impresora,198.02,5
6629,Impresora,126.35,4
6630,Teclado,570.69,3
6631,Laptop,229.75,5
6632,Webcam,425.18,5
6633,Monitor,627.71,9
6634,Mouse,75.34,6
6635,Router WiFi,520.82,4
6636,Laptop,579.52,1
6637,Teclado,50.49,4
6638,Laptop,250.54,3
6639,Monitor,728.39,3
6640,Auriculares,434.11,3
6641,Mouse,222.89,4
6642,Laptop,766.7,3
6643,Impresora,98.18,6
6644,Laptop,358.64,7
6645,Monitor,22.9,1
6646,Micrófono,614.51,10
6647,Monitor,796.93,8
6648,Auriculares,402.19,7
6649,Router WiFi,100.19,9
6650,Monitor,130.14,2
6651,Laptop,561.78,10
6652,Mouse,365.74,2
6653,Auriculares,268.43,10
6654,Laptop,735.22,3
6655,Router WiFi,642.6,9
6656,Monitor,119.6,1
6657,Webcam,226.41,9
6658,Webcam,76.04,7
6659,Silla Gamer,155.21,10
6660,Mouse,686.1,4
6661,Mouse,369.14,1
6662,Impresora,66.91,7
6663,Impresora,755.32,7
6664,Silla Gamer,402.94,1
6665,Silla Gamer,214.72,7
6666,Teclado,90.35,9
6667,Silla Gamer,321.18,1
6668,Webcam,503.19,5
6669,Webcam,565.32,8
6670,Silla Gamer,345.65,4
6671,Webcam,522.66,4
6672,Monitor,491.85,6
6673,Laptop,271.56,10
6674,Silla Gamer,159.42,4
6675,Teclado,723.52,7
6676,Teclado,380.8,2
6677,Mouse,265.92,3
6678,Webcam,200.25,7
6679,Teclado,784.25,6
6680,Impresora,598.04,5
6681,Teclado,104.72,9
6682,Impresora,548.88,1
6683,Impresora,630.87,10
6684,Router WiFi,101.96,10
6685,Silla Gamer,143.01,4
6686,Webcam,774.12,2
6687,Router WiFi,494.62,7
6688,Webcam,203.71,9
6689,Micrófono,689.04,3
6690,Webcam,807.17,3
6691,Micrófono,574.2,6
6692,Impresora,216.37,4
6693,Webcam,808.83,1
6694,Monitor,84.9,6
6695,Impresora,435.34,1
6696,Micrófono,834.49,5
6697,Micrófono,737.68,7
6698,Router WiFi,581.2,8
6699,Micrófono,681.62,7
6700,Router WiFi,611.9,5
6701,Micrófono,806.97,6
6702,Monitor,383.08,10
6703,Auriculares,843.62,5
6704,Silla Gamer,341.62,10
6705,Impresora,338.0,2
6706,Silla Gamer,193.76,5
6707,Teclado,86.17,6
6708,Webcam,327.73,9
6709,Laptop,496.11,10
6710,Webcam,442.43,6
6711,Teclado,652.02,10
6712,Teclado,288.83,6
6713,Router WiFi,337.15,5
6714,Auriculares,171.42,4
6715,Laptop,396.88,5
6716,Teclado,219.48,10
6717,Mouse,241.16,7
6718,Mouse,795.45,5
6719,Laptop,849.08,5
